func_id,rms,cost,run_id
11,250,593,107
6,32,2,107
13,218,596,107
11,251,597,107
6,32,2,107
13,219,600,107
11,252,601,107
6,32,2,107
13,220,604,107
11,253,605,107
6,32,2,107
13,221,608,107
11,254,609,107
6,32,2,107
13,222,612,107
11,255,613,107
6,32,2,107
13,223,616,107
11,256,617,107
6,32,2,107
13,224,620,107
11,257,621,107
6,32,2,107
13,225,624,107
11,258,625,107
6,32,2,107
13,226,628,107
11,259,629,107
6,32,2,107
13,227,632,107
11,260,633,107
6,32,2,107
13,228,636,107
11,261,637,107
6,32,2,107
13,229,640,107
11,262,641,107
6,32,2,107
13,230,644,107
11,263,645,107
6,32,2,107
13,231,648,107
11,264,649,107
6,32,2,107
13,232,652,107
11,265,653,107
6,32,2,107
13,233,656,107
11,266,657,107
6,32,2,107
13,234,660,107
11,267,661,107
6,32,2,107
13,235,664,107
11,268,665,107
6,32,2,107
13,236,668,107
11,269,669,107
6,32,2,107
13,237,672,107
11,270,673,107
6,32,2,107
13,238,676,107
11,271,677,107
6,32,2,107
13,239,680,107
11,272,681,107
6,32,2,107
13,240,684,107
11,273,685,107
6,32,2,107
13,241,688,107
11,274,689,107
6,32,2,107
13,242,692,107
11,275,693,107
6,32,2,107
13,243,696,107
11,276,697,107
6,32,2,107
13,244,700,107
11,277,701,107
6,32,2,107
13,245,704,107
11,278,705,107
6,32,2,107
13,246,708,107
11,279,709,107
6,32,2,107
13,247,712,107
11,280,713,107
6,32,2,107
13,248,716,107
11,281,717,107
6,32,2,107
13,249,720,107
11,282,721,107
6,32,2,107
13,250,724,107
11,283,725,107
6,32,2,107
13,251,728,107
11,284,729,107
6,32,2,107
13,252,732,107
11,285,733,107
6,32,2,107
13,253,736,107
11,286,737,107
6,32,2,107
13,254,740,107
11,287,741,107
6,32,2,107
13,255,744,107
11,288,745,107
6,32,2,107
13,256,748,107
11,289,749,107
6,32,2,107
13,257,752,107
11,290,753,107
6,32,2,107
13,258,756,107
11,291,757,107
6,32,2,107
13,259,760,107
11,292,761,107
6,32,2,107
13,260,764,107
11,293,765,107
6,32,2,107
13,261,768,107
11,294,769,107
6,32,2,107
13,262,772,107
11,295,773,107
6,32,2,107
13,263,776,107
11,296,777,107
6,32,2,107
13,264,780,107
11,297,781,107
6,32,2,107
13,265,784,107
11,298,785,107
6,32,2,107
13,266,788,107
11,299,789,107
6,32,2,107
13,267,792,107
11,300,793,107
6,32,2,107
13,268,796,107
11,301,797,107
6,32,2,107
13,269,800,107
11,302,801,107
6,32,2,107
13,270,804,107
11,303,805,107
6,32,2,107
13,271,808,107
11,304,809,107
6,32,2,107
13,278,825,107
11,311,826,107
10,554,83858,107
9,224,1,107
12,836,83863,107
5,8,1,108
7,16,2,108
8,16,1,108
13,71,5,108
11,104,6,108
6,32,2,108
13,72,7,108
11,105,8,108
6,32,2,108
13,72,7,108
11,105,8,108
6,32,2,108
13,72,7,108
11,105,8,108
6,32,2,108
13,73,16,108
11,106,17,108
6,32,2,108
13,74,20,108
11,107,21,108
6,32,2,108
13,75,24,108
11,108,25,108
6,32,2,108
13,76,28,108
11,109,29,108
6,32,2,108
13,77,32,108
11,110,33,108
6,32,2,108
13,78,36,108
11,111,37,108
6,32,2,108
13,79,40,108
11,112,41,108
6,32,2,108
13,80,44,108
11,113,45,108
6,32,2,108
13,81,48,108
11,114,49,108
6,32,2,108
13,82,52,108
11,115,53,108
6,32,2,108
13,83,56,108
11,116,57,108
6,32,2,108
13,84,60,108
11,117,61,108
6,32,2,108
13,85,64,108
11,118,65,108
6,32,2,108
13,86,68,108
11,119,69,108
6,32,2,108
13,87,72,108
11,120,73,108
6,32,2,108
13,88,76,108
11,121,77,108
6,32,2,108
13,89,80,108
11,122,81,108
6,32,2,108
13,90,84,108
11,123,85,108
6,32,2,108
13,91,88,108
11,124,89,108
6,32,2,108
13,92,92,108
11,125,93,108
6,32,2,108
13,93,96,108
11,126,97,108
6,32,2,108
13,94,100,108
11,127,101,108
6,32,2,108
13,95,104,108
11,128,105,108
6,32,2,108
13,96,108,108
11,129,109,108
6,32,2,108
13,97,112,108
11,130,113,108
6,32,2,108
13,98,116,108
11,131,117,108
6,32,2,108
13,99,120,108
11,132,121,108
6,32,2,108
13,100,124,108
11,133,125,108
6,32,2,108
13,101,128,108
11,134,129,108
6,32,2,108
13,102,132,108
11,135,133,108
6,32,2,108
13,103,136,108
11,136,137,108
6,32,2,108
13,104,140,108
11,137,141,108
6,32,2,108
13,105,144,108
11,138,145,108
6,32,2,108
13,106,148,108
11,139,149,108
6,32,2,108
13,107,152,108
11,140,153,108
6,32,2,108
13,108,156,108
11,141,157,108
6,32,2,108
13,109,160,108
11,142,161,108
6,32,2,108
13,110,164,108
11,143,165,108
6,32,2,108
13,111,168,108
11,144,169,108
6,32,2,108
13,112,172,108
11,145,173,108
6,32,2,108
13,113,176,108
11,146,177,108
6,32,2,108
13,114,180,108
11,147,181,108
6,32,2,108
13,115,184,108
11,148,185,108
6,32,2,108
13,116,188,108
11,149,189,108
6,32,2,108
13,117,192,108
11,150,193,108
6,32,2,108
13,118,196,108
11,151,197,108
6,32,2,108
13,119,200,108
11,152,201,108
6,32,2,108
13,120,204,108
11,153,205,108
6,32,2,108
13,121,208,108
11,154,209,108
6,32,2,108
13,122,212,108
11,155,213,108
6,32,2,108
13,123,216,108
11,156,217,108
6,32,2,108
13,124,220,108
11,157,221,108
6,32,2,108
13,125,224,108
11,158,225,108
6,32,2,108
13,126,228,108
11,159,229,108
6,32,2,108
13,127,232,108
11,160,233,108
6,32,2,108
13,128,236,108
11,161,237,108
6,32,2,108
13,129,240,108
11,162,241,108
6,32,2,108
13,130,244,108
11,163,245,108
6,32,2,108
13,131,248,108
11,164,249,108
6,32,2,108
13,132,252,108
11,165,253,108
6,32,2,108
13,133,256,108
11,166,257,108
6,32,2,108
13,134,260,108
11,167,261,108
6,32,2,108
13,135,264,108
11,168,265,108
6,32,2,108
13,136,268,108
11,169,269,108
6,32,2,108
13,137,272,108
11,170,273,108
6,32,2,108
13,138,276,108
11,171,277,108
6,32,2,108
13,139,280,108
11,172,281,108
6,32,2,108
13,140,284,108
11,173,285,108
6,32,2,108
13,141,288,108
11,174,289,108
6,32,2,108
13,142,292,108
11,175,293,108
6,32,2,108
13,143,296,108
11,176,297,108
6,32,2,108
13,144,300,108
11,177,301,108
6,32,2,108
13,145,304,108
11,178,305,108
6,32,2,108
13,146,308,108
11,179,309,108
6,32,2,108
13,147,312,108
11,180,313,108
6,32,2,108
13,148,316,108
11,181,317,108
6,32,2,108
13,149,320,108
11,182,321,108
6,32,2,108
13,150,324,108
11,183,325,108
6,32,2,108
13,151,328,108
11,184,329,108
6,32,2,108
13,152,332,108
11,185,333,108
6,32,2,108
13,153,336,108
11,186,337,108
6,32,2,108
13,154,340,108
11,187,341,108
6,32,2,108
13,155,344,108
11,188,345,108
6,32,2,108
13,156,348,108
11,189,349,108
6,32,2,108
13,157,352,108
11,190,353,108
6,32,2,108
13,158,356,108
11,191,357,108
6,32,2,108
13,159,360,108
11,192,361,108
6,32,2,108
13,160,364,108
11,193,365,108
6,32,2,108
13,161,368,108
11,194,369,108
6,32,2,108
13,162,372,108
11,195,373,108
6,32,2,108
13,163,376,108
11,196,377,108
6,32,2,108
13,164,380,108
11,197,381,108
6,32,2,108
13,165,384,108
11,198,385,108
6,32,2,108
13,166,388,108
11,199,389,108
6,32,2,108
13,167,392,108
11,200,393,108
6,32,2,108
13,168,396,108
11,201,397,108
6,32,2,108
13,169,400,108
11,202,401,108
6,32,2,108
13,170,404,108
11,203,405,108
6,32,2,108
13,171,408,108
11,204,409,108
6,32,2,108
13,172,412,108
11,205,413,108
6,32,2,108
13,173,416,108
11,206,417,108
6,32,2,108
13,174,420,108
11,207,421,108
6,32,2,108
13,175,424,108
11,208,425,108
6,32,2,108
13,176,428,108
11,209,429,108
6,32,2,108
13,177,432,108
11,210,433,108
6,32,2,108
13,178,436,108
11,211,437,108
6,32,2,108
13,179,440,108
11,212,441,108
6,32,2,108
13,180,444,108
11,213,445,108
6,32,2,108
13,181,448,108
11,214,449,108
6,32,2,108
13,182,452,108
11,215,453,108
6,32,2,108
13,183,456,108
11,216,457,108
6,32,2,108
13,184,460,108
11,217,461,108
6,32,2,108
13,185,464,108
11,218,465,108
6,32,2,108
13,186,468,108
11,219,469,108
6,32,2,108
13,187,472,108
11,220,473,108
6,32,2,108
13,188,476,108
11,221,477,108
6,32,2,108
13,189,480,108
11,222,481,108
6,32,2,108
13,190,484,108
11,223,485,108
6,32,2,108
13,191,488,108
11,224,489,108
6,32,2,108
13,192,492,108
11,225,493,108
6,32,2,108
13,193,496,108
11,226,497,108
6,32,2,108
13,194,500,108
11,227,501,108
6,32,2,108
13,195,504,108
11,228,505,108
6,32,2,108
13,196,508,108
11,229,509,108
6,32,2,108
13,203,525,108
11,236,526,108
10,479,33683,108
9,224,1,108
12,761,33688,108
5,8,1,109
7,16,2,109
8,16,1,109
13,71,5,109
11,104,6,109
6,32,2,109
13,72,7,109
11,105,8,109
6,32,2,109
13,72,7,109
11,105,8,109
6,32,2,109
13,72,7,109
11,105,8,109
6,32,2,109
13,73,16,109
11,106,17,109
6,32,2,109
13,74,20,109
11,107,21,109
6,32,2,109
13,75,24,109
11,108,25,109
6,32,2,109
13,76,28,109
11,109,29,109
6,32,2,109
13,77,32,109
11,110,33,109
6,32,2,109
13,78,36,109
11,111,37,109
6,32,2,109
13,85,53,109
11,118,54,109
10,361,289,109
9,224,1,109
12,643,294,109
5,8,1,110
7,16,2,110
8,16,1,110
13,71,5,110
11,104,6,110
6,32,2,110
13,72,7,110
11,105,8,110
6,32,2,110
13,72,7,110
11,105,8,110
6,32,2,110
13,72,7,110
11,105,8,110
6,32,2,110
13,73,16,110
11,106,17,110
6,32,2,110
13,74,20,110
11,107,21,110
6,32,2,110
13,75,24,110
11,108,25,110
6,32,2,110
13,76,28,110
11,109,29,110
6,32,2,110
13,77,32,110
11,110,33,110
6,32,2,110
13,78,36,110
11,111,37,110
6,32,2,110
13,79,40,110
11,112,41,110
6,32,2,110
13,80,44,110
11,113,45,110
6,32,2,110
13,81,48,110
11,114,49,110
6,32,2,110
13,82,52,110
11,115,53,110
6,32,2,110
13,83,56,110
11,116,57,110
6,32,2,110
13,84,60,110
11,117,61,110
6,32,2,110
13,85,64,110
11,118,65,110
6,32,2,110
13,86,68,110
11,119,69,110
6,32,2,110
13,87,72,110
11,120,73,110
6,32,2,110
13,88,76,110
11,121,77,110
6,32,2,110
13,89,80,110
11,122,81,110
6,32,2,110
13,90,84,110
11,123,85,110
6,32,2,110
13,91,88,110
11,124,89,110
6,32,2,110
13,92,92,110
11,125,93,110
6,32,2,110
13,93,96,110
11,126,97,110
6,32,2,110
13,94,100,110
11,127,101,110
6,32,2,110
13,95,104,110
11,128,105,110
6,32,2,110
13,102,121,110
11,135,122,110
10,378,1666,110
9,224,1,110
12,660,1671,110
5,8,1,111
7,16,2,111
8,16,1,111
13,71,5,111
11,104,6,111
6,32,2,111
13,72,7,111
11,105,8,111
6,32,2,111
13,72,7,111
11,105,8,111
6,32,2,111
13,72,7,111
11,105,8,111
6,32,2,111
13,73,16,111
11,106,17,111
6,32,2,111
13,74,20,111
11,107,21,111
6,32,2,111
13,75,24,111
11,108,25,111
6,32,2,111
13,76,28,111
11,109,29,111
6,32,2,111
13,77,32,111
11,110,33,111
6,32,2,111
13,78,36,111
11,111,37,111
6,32,2,111
13,79,40,111
11,112,41,111
6,32,2,111
13,80,44,111
11,113,45,111
6,32,2,111
13,81,48,111
11,114,49,111
6,32,2,111
13,82,52,111
11,115,53,111
6,32,2,111
13,83,56,111
11,116,57,111
6,32,2,111
13,84,60,111
11,117,61,111
6,32,2,111
13,85,64,111
11,118,65,111
6,32,2,111
13,86,68,111
11,119,69,111
6,32,2,111
13,87,72,111
11,120,73,111
6,32,2,111
13,88,76,111
11,121,77,111
6,32,2,111
13,89,80,111
11,122,81,111
6,32,2,111
13,90,84,111
11,123,85,111
6,32,2,111
13,91,88,111
11,124,89,111
6,32,2,111
13,92,92,111
11,125,93,111
6,32,2,111
13,93,96,111
11,126,97,111
6,32,2,111
13,94,100,111
11,127,101,111
6,32,2,111
13,95,104,111
11,128,105,111
6,32,2,111
13,96,108,111
11,129,109,111
6,32,2,111
13,97,112,111
11,130,113,111
6,32,2,111
13,98,116,111
11,131,117,111
6,32,2,111
13,99,120,111
11,132,121,111
6,32,2,111
13,100,124,111
11,133,125,111
6,32,2,111
13,101,128,111
11,134,129,111
6,32,2,111
13,102,132,111
11,135,133,111
6,32,2,111
13,103,136,111
11,136,137,111
6,32,2,111
13,104,140,111
11,137,141,111
6,32,2,111
13,105,144,111
11,138,145,111
6,32,2,111
13,106,148,111
11,139,149,111
6,32,2,111
13,107,152,111
11,140,153,111
6,32,2,111
13,108,156,111
11,141,157,111
6,32,2,111
13,109,160,111
11,142,161,111
6,32,2,111
13,110,164,111
11,143,165,111
6,32,2,111
13,111,168,111
11,144,169,111
6,32,2,111
13,112,172,111
11,145,173,111
6,32,2,111
13,113,176,111
11,146,177,111
6,32,2,111
13,114,180,111
11,147,181,111
6,32,2,111
13,115,184,111
11,148,185,111
6,32,2,111
13,116,188,111
11,149,189,111
6,32,2,111
13,117,192,111
11,150,193,111
6,32,2,111
13,118,196,111
11,151,197,111
6,32,2,111
13,119,200,111
11,152,201,111
6,32,2,111
13,120,204,111
11,153,205,111
6,32,2,111
13,121,208,111
11,154,209,111
6,32,2,111
13,122,212,111
11,155,213,111
6,32,2,111
13,123,216,111
11,156,217,111
6,32,2,111
13,124,220,111
11,157,221,111
6,32,2,111
13,125,224,111
11,158,225,111
6,32,2,111
13,126,228,111
11,159,229,111
6,32,2,111
13,127,232,111
11,160,233,111
6,32,2,111
13,128,236,111
11,161,237,111
6,32,2,111
13,129,240,111
11,162,241,111
6,32,2,111
13,130,244,111
11,163,245,111
6,32,2,111
13,131,248,111
11,164,249,111
6,32,2,111
13,132,252,111
11,165,253,111
6,32,2,111
13,133,256,111
11,166,257,111
6,32,2,111
13,134,260,111
11,167,261,111
6,32,2,111
13,135,264,111
11,168,265,111
6,32,2,111
13,136,268,111
11,169,269,111
6,32,2,111
13,137,272,111
11,170,273,111
6,32,2,111
13,138,276,111
11,171,277,111
6,32,2,111
13,139,280,111
11,172,281,111
6,32,2,111
13,140,284,111
11,173,285,111
6,32,2,111
13,141,288,111
11,174,289,111
6,32,2,111
13,142,292,111
11,175,293,111
6,32,2,111
13,143,296,111
11,176,297,111
6,32,2,111
13,144,300,111
11,177,301,111
6,32,2,111
13,145,304,111
11,178,305,111
6,32,2,111
13,146,308,111
11,179,309,111
6,32,2,111
13,147,312,111
11,180,313,111
6,32,2,111
13,148,316,111
11,181,317,111
6,32,2,111
13,149,320,111
11,182,321,111
6,32,2,111
13,150,324,111
11,183,325,111
6,32,2,111
13,151,328,111
11,184,329,111
6,32,2,111
13,152,332,111
11,185,333,111
6,32,2,111
13,153,336,111
11,186,337,111
6,32,2,111
13,154,340,111
11,187,341,111
6,32,2,111
13,155,344,111
11,188,345,111
6,32,2,111
13,156,348,111
11,189,349,111
6,32,2,111
13,157,352,111
11,190,353,111
6,32,2,111
13,158,356,111
11,191,357,111
6,32,2,111
13,159,360,111
11,192,361,111
6,32,2,111
13,160,364,111
11,193,365,111
6,32,2,111
13,161,368,111
11,194,369,111
6,32,2,111
13,162,372,111
11,195,373,111
6,32,2,111
13,163,376,111
11,196,377,111
6,32,2,111
13,164,380,111
11,197,381,111
6,32,2,111
13,165,384,111
11,198,385,111
6,32,2,111
13,166,388,111
11,199,389,111
6,32,2,111
13,167,392,111
11,200,393,111
6,32,2,111
13,168,396,111
11,201,397,111
6,32,2,111
13,169,400,111
11,202,401,111
6,32,2,111
13,170,404,111
11,203,405,111
6,32,2,111
13,171,408,111
11,204,409,111
6,32,2,111
13,172,412,111
11,205,413,111
6,32,2,111
13,173,416,111
11,206,417,111
6,32,2,111
13,174,420,111
11,207,421,111
6,32,2,111
13,175,424,111
11,208,425,111
6,32,2,111
13,182,441,111
11,215,442,111
10,458,23666,111
9,224,1,111
12,740,23671,111
5,8,1,112
7,16,2,112
8,16,1,112
13,71,5,112
11,104,6,112
6,32,2,112
13,72,7,112
11,105,8,112
6,32,2,112
13,72,7,112
11,105,8,112
6,32,2,112
13,72,7,112
11,105,8,112
6,32,2,112
13,73,16,112
11,106,17,112
6,32,2,112
13,74,20,112
11,107,21,112
6,32,2,112
13,75,24,112
11,108,25,112
6,32,2,112
13,76,28,112
11,109,29,112
6,32,2,112
13,77,32,112
11,110,33,112
6,32,2,112
13,78,36,112
11,111,37,112
6,32,2,112
13,79,40,112
11,112,41,112
6,32,2,112
13,80,44,112
11,113,45,112
6,32,2,112
13,81,48,112
11,114,49,112
6,32,2,112
13,82,52,112
11,115,53,112
6,32,2,112
13,83,56,112
11,116,57,112
6,32,2,112
13,84,60,112
11,117,61,112
6,32,2,112
13,85,64,112
11,118,65,112
6,32,2,112
13,86,68,112
11,119,69,112
6,32,2,112
13,87,72,112
11,120,73,112
6,32,2,112
13,88,76,112
11,121,77,112
6,32,2,112
13,89,80,112
11,122,81,112
6,32,2,112
13,90,84,112
11,123,85,112
6,32,2,112
13,91,88,112
11,124,89,112
6,32,2,112
13,92,92,112
11,125,93,112
6,32,2,112
13,93,96,112
11,126,97,112
6,32,2,112
13,94,100,112
11,127,101,112
6,32,2,112
13,95,104,112
11,128,105,112
6,32,2,112
13,96,108,112
11,129,109,112
6,32,2,112
13,97,112,112
11,130,113,112
6,32,2,112
13,98,116,112
11,131,117,112
6,32,2,112
13,99,120,112
11,132,121,112
6,32,2,112
13,100,124,112
11,133,125,112
6,32,2,112
13,101,128,112
11,134,129,112
6,32,2,112
13,102,132,112
11,135,133,112
6,32,2,112
13,103,136,112
11,136,137,112
6,32,2,112
13,104,140,112
11,137,141,112
6,32,2,112
13,105,144,112
11,138,145,112
6,32,2,112
13,106,148,112
11,139,149,112
6,32,2,112
13,107,152,112
11,140,153,112
6,32,2,112
13,108,156,112
11,141,157,112
6,32,2,112
13,109,160,112
11,142,161,112
6,32,2,112
13,110,164,112
11,143,165,112
6,32,2,112
13,111,168,112
11,144,169,112
6,32,2,112
13,112,172,112
11,145,173,112
6,32,2,112
13,113,176,112
11,146,177,112
6,32,2,112
13,114,180,112
11,147,181,112
6,32,2,112
13,115,184,112
11,148,185,112
6,32,2,112
13,116,188,112
11,149,189,112
6,32,2,112
13,117,192,112
11,150,193,112
6,32,2,112
13,118,196,112
11,151,197,112
6,32,2,112
13,119,200,112
11,152,201,112
6,32,2,112
13,120,204,112
11,153,205,112
6,32,2,112
13,121,208,112
11,154,209,112
6,32,2,112
13,122,212,112
11,155,213,112
6,32,2,112
13,123,216,112
11,156,217,112
6,32,2,112
13,124,220,112
11,157,221,112
6,32,2,112
13,125,224,112
11,158,225,112
6,32,2,112
13,126,228,112
11,159,229,112
6,32,2,112
13,127,232,112
11,160,233,112
6,32,2,112
13,128,236,112
11,161,237,112
6,32,2,112
13,129,240,112
11,162,241,112
6,32,2,112
13,130,244,112
11,163,245,112
6,32,2,112
13,131,248,112
11,164,249,112
6,32,2,112
13,132,252,112
11,165,253,112
6,32,2,112
13,133,256,112
11,166,257,112
6,32,2,112
13,134,260,112
11,167,261,112
6,32,2,112
13,135,264,112
11,168,265,112
6,32,2,112
13,136,268,112
11,169,269,112
6,32,2,112
13,137,272,112
11,170,273,112
6,32,2,112
13,138,276,112
11,171,277,112
6,32,2,112
13,139,280,112
11,172,281,112
6,32,2,112
13,140,284,112
11,173,285,112
6,32,2,112
13,141,288,112
11,174,289,112
6,32,2,112
13,142,292,112
11,175,293,112
6,32,2,112
13,143,296,112
11,176,297,112
6,32,2,112
13,144,300,112
11,177,301,112
6,32,2,112
13,145,304,112
11,178,305,112
6,32,2,112
13,146,308,112
11,179,309,112
6,32,2,112
13,147,312,112
11,180,313,112
6,32,2,112
13,148,316,112
11,181,317,112
6,32,2,112
13,149,320,112
11,182,321,112
6,32,2,112
13,150,324,112
11,183,325,112
6,32,2,112
13,151,328,112
11,184,329,112
6,32,2,112
13,152,332,112
11,185,333,112
6,32,2,112
13,153,336,112
11,186,337,112
6,32,2,112
13,154,340,112
11,187,341,112
6,32,2,112
13,155,344,112
11,188,345,112
6,32,2,112
13,156,348,112
11,189,349,112
6,32,2,112
13,157,352,112
11,190,353,112
6,32,2,112
13,158,356,112
11,191,357,112
6,32,2,112
13,159,360,112
11,192,361,112
6,32,2,112
13,160,364,112
11,193,365,112
6,32,2,112
13,161,368,112
11,194,369,112
6,32,2,112
13,162,372,112
11,195,373,112
6,32,2,112
13,163,376,112
11,196,377,112
6,32,2,112
13,164,380,112
11,197,381,112
6,32,2,112
13,165,384,112
11,198,385,112
6,32,2,112
13,166,388,112
11,199,389,112
6,32,2,112
13,167,392,112
11,200,393,112
6,32,2,112
13,168,396,112
11,201,397,112
6,32,2,112
13,169,400,112
11,202,401,112
6,32,2,112
13,170,404,112
11,203,405,112
6,32,2,112
13,171,408,112
11,204,409,112
6,32,2,112
13,172,412,112
11,205,413,112
6,32,2,112
13,173,416,112
11,206,417,112
6,32,2,112
13,174,420,112
11,207,421,112
6,32,2,112
13,175,424,112
11,208,425,112
6,32,2,112
13,176,428,112
11,209,429,112
6,32,2,112
13,177,432,112
11,210,433,112
6,32,2,112
13,178,436,112
11,211,437,112
6,32,2,112
13,179,440,112
11,212,441,112
6,32,2,112
13,180,444,112
11,213,445,112
6,32,2,112
13,181,448,112
11,214,449,112
6,32,2,112
13,182,452,112
11,215,453,112
6,32,2,112
13,183,456,112
11,216,457,112
6,32,2,112
13,184,460,112
11,217,461,112
6,32,2,112
13,185,464,112
11,218,465,112
6,32,2,112
13,186,468,112
11,219,469,112
6,32,2,112
13,187,472,112
11,220,473,112
6,32,2,112
13,188,476,112
11,221,477,112
6,32,2,112
13,189,480,112
11,222,481,112
6,32,2,112
13,190,484,112
11,223,485,112
6,32,2,112
13,191,488,112
11,224,489,112
6,32,2,112
13,192,492,112
11,225,493,112
6,32,2,112
13,193,496,112
11,226,497,112
6,32,2,112
13,194,500,112
11,227,501,112
6,32,2,112
13,195,504,112
11,228,505,112
6,32,2,112
13,196,508,112
11,229,509,112
6,32,2,112
13,197,512,112
11,230,513,112
6,32,2,112
13,198,516,112
11,231,517,112
6,32,2,112
13,199,520,112
11,232,521,112
6,32,2,112
13,200,524,112
11,233,525,112
6,32,2,112
13,201,528,112
11,234,529,112
6,32,2,112
13,202,532,112
11,235,533,112
6,32,2,112
13,203,536,112
11,236,537,112
6,32,2,112
13,204,540,112
11,237,541,112
6,32,2,112
13,205,544,112
11,238,545,112
6,32,2,112
13,206,548,112
11,239,549,112
6,32,2,112
13,207,552,112
11,240,553,112
6,32,2,112
13,208,556,112
11,241,557,112
6,32,2,112
13,209,560,112
11,242,561,112
6,32,2,112
13,210,564,112
11,243,565,112
6,32,2,112
13,211,568,112
11,244,569,112
6,32,2,112
13,212,572,112
11,245,573,112
6,32,2,112
13,213,576,112
11,246,577,112
6,32,2,112
13,214,580,112
11,247,581,112
6,32,2,112
13,215,584,112
11,248,585,112
6,32,2,112
13,216,588,112
11,249,589,112
6,32,2,112
13,217,592,112
11,250,593,112
6,32,2,112
13,218,596,112
11,251,597,112
6,32,2,112
13,219,600,112
11,252,601,112
6,32,2,112
13,220,604,112
11,253,605,112
6,32,2,112
13,221,608,112
11,254,609,112
6,32,2,112
13,222,612,112
11,255,613,112
6,32,2,112
13,223,616,112
11,256,617,112
6,32,2,112
13,224,620,112
11,257,621,112
6,32,2,112
13,225,624,112
11,258,625,112
6,32,2,112
13,226,628,112
11,259,629,112
6,32,2,112
13,227,632,112
11,260,633,112
6,32,2,112
13,228,636,112
11,261,637,112
6,32,2,112
13,229,640,112
11,262,641,112
6,32,2,112
13,230,644,112
11,263,645,112
6,32,2,112
13,231,648,112
11,264,649,112
6,32,2,112
13,232,652,112
11,265,653,112
6,32,2,112
13,233,656,112
11,266,657,112
6,32,2,112
13,234,660,112
11,267,661,112
6,32,2,112
13,235,664,112
11,268,665,112
6,32,2,112
13,236,668,112
11,269,669,112
6,32,2,112
13,237,672,112
11,270,673,112
6,32,2,112
13,238,676,112
11,271,677,112
6,32,2,112
13,239,680,112
11,272,681,112
6,32,2,112
13,240,684,112
11,273,685,112
6,32,2,112
13,241,688,112
11,274,689,112
6,32,2,112
13,242,692,112
11,275,693,112
6,32,2,112
13,243,696,112
11,276,697,112
6,32,2,112
13,244,700,112
11,277,701,112
6,32,2,112
13,245,704,112
11,278,705,112
6,32,2,112
13,246,708,112
11,279,709,112
6,32,2,112
13,247,712,112
11,280,713,112
6,32,2,112
13,248,716,112
11,281,717,112
6,32,2,112
13,249,720,112
11,282,721,112
6,32,2,112
13,250,724,112
11,283,725,112
6,32,2,112
13,251,728,112
11,284,729,112
6,32,2,112
13,252,732,112
11,285,733,112
6,32,2,112
13,253,736,112
11,286,737,112
6,32,2,112
13,254,740,112
11,287,741,112
6,32,2,112
13,255,744,112
11,288,745,112
6,32,2,112
13,262,761,112
11,295,762,112
10,538,71266,112
9,224,1,112
12,820,71271,112
5,8,1,113
7,16,2,113
8,16,1,113
13,71,5,113
11,104,6,113
6,32,2,113
13,72,7,113
11,105,8,113
6,32,2,113
13,72,7,113
11,105,8,113
6,32,2,113
13,72,7,113
11,105,8,113
6,32,2,113
13,73,16,113
11,106,17,113
6,32,2,113
13,74,20,113
11,107,21,113
6,32,2,113
13,75,24,113
11,108,25,113
6,32,2,113
13,76,28,113
11,109,29,113
6,32,2,113
13,77,32,113
11,110,33,113
6,32,2,113
13,78,36,113
11,111,37,113
6,32,2,113
13,79,40,113
11,112,41,113
6,32,2,113
13,80,44,113
11,113,45,113
6,32,2,113
13,81,48,113
11,114,49,113
6,32,2,113
13,82,52,113
11,115,53,113
6,32,2,113
13,83,56,113
11,116,57,113
6,32,2,113
13,84,60,113
11,117,61,113
6,32,2,113
13,85,64,113
11,118,65,113
6,32,2,113
13,86,68,113
11,119,69,113
6,32,2,113
13,87,72,113
11,120,73,113
6,32,2,113
13,88,76,113
11,121,77,113
6,32,2,113
13,89,80,113
11,122,81,113
6,32,2,113
13,90,84,113
11,123,85,113
6,32,2,113
13,91,88,113
11,124,89,113
6,32,2,113
13,92,92,113
11,125,93,113
6,32,2,113
13,93,96,113
11,126,97,113
6,32,2,113
13,94,100,113
11,127,101,113
6,32,2,113
13,95,104,113
11,128,105,113
6,32,2,113
13,96,108,113
11,129,109,113
6,32,2,113
13,97,112,113
11,130,113,113
6,32,2,113
13,98,116,113
11,131,117,113
6,32,2,113
13,99,120,113
11,132,121,113
6,32,2,113
13,100,124,113
11,133,125,113
6,32,2,113
13,101,128,113
11,134,129,113
6,32,2,113
13,108,145,113
11,141,146,113
10,384,2428,113
9,224,1,113
12,666,2433,113
5,8,1,114
7,16,2,114
8,16,1,114
13,71,5,114
11,104,6,114
6,32,2,114
13,72,7,114
11,105,8,114
6,32,2,114
13,72,7,114
11,105,8,114
6,32,2,114
13,72,7,114
11,105,8,114
6,32,2,114
13,73,16,114
11,106,17,114
6,32,2,114
13,74,20,114
11,107,21,114
6,32,2,114
13,75,24,114
11,108,25,114
6,32,2,114
13,76,28,114
11,109,29,114
6,32,2,114
13,77,32,114
11,110,33,114
6,32,2,114
13,78,36,114
11,111,37,114
6,32,2,114
13,79,40,114
11,112,41,114
6,32,2,114
13,80,44,114
11,113,45,114
6,32,2,114
13,81,48,114
11,114,49,114
6,32,2,114
13,82,52,114
11,115,53,114
6,32,2,114
13,83,56,114
11,116,57,114
6,32,2,114
13,84,60,114
11,117,61,114
6,32,2,114
13,85,64,114
11,118,65,114
